run_id,preprocess_method,image_index,image_name,h,block_size,c_value,processed,recognized_docs,keyword_hits,accuracy,category,reason
2026-03-16T16:47:51,none,1,Afghan.png,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,2,Aufenthaltstitel_Vertriebene_V.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,3,Aufenthaltstitel-Rot-Weiss-Rot-Karte_VS_20241029.jpg,3,11,25,1,1,1,1.000000,Residence permit,keyword: residence permit
2026-03-16T16:47:51,none,4,azerbaijan.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,5,belize.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,6,china passport 1.png,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,7,china passport 2.jpeg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,8,china passport 3.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,9,china passport 4.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,10,china passport 5.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,11,china passport 6.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,12,czech.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,13,egypt.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,14,finland passport 1.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,15,finland.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,16,Fremdenpass_Datenseite_neu_20240124.png,3,11,25,1,1,2,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,17,Gruene_Verfahrenskarte_2048.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein OCR-Text
2026-03-16T16:47:51,none,18,hong kong passport 1.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,19,hong kong passport 2.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,20,hong kong passport 3 very fake.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,21,hong kong passport 4.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,22,Identitaetskarte_fuer_Fremde_VS_2048_20240819.jpg,3,11,25,1,1,1,1.000000,Identitaetskarte,keyword: identitätskarte
2026-03-16T16:47:51,none,23,india passport 1.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,24,india passport 2.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,25,india passport 3.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,26,india passport 4.png,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,27,india passport 5.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,28,india passport 6.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,29,indonesia passport 1.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,30,indonesia passport 2 at angle.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,31,indonesia passport 3.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,32,Karte_fuer_Geduldete_VS_2048_20240819.jpg,3,11,25,1,1,1,1.000000,Geduldete,keyword: geduldete
2026-03-16T16:47:51,none,33,Konventionspass_Datenseite_neu_20240124.png,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,34,kosovo.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,35,kosovo2.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,36,latvia.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,37,lihtunaia.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,38,lithuania.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,39,malaysia passport 1.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,40,malaysia passport 2.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,41,malaysia passport 3 very fake.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,42,malaysia passport 4.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,43,malaysia passport 5.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,44,netherlands.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,45,oman passport 1.jpg,3,11,25,1,1,0,1.000000,Fremdenwesen Passport,fuzzy: passport
2026-03-16T16:47:51,none,46,palastin.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
2026-03-16T16:47:51,none,47,philippines passport 1.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,48,philippines passport 2.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,49,philippines passport 3.png,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,50,philippines passport 4.png,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,51,philippines passport 5.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,52,san marino.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,53,singapore nric 1.png,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,54,singapore nric 2 low res.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,55,singapore nric 3.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,56,singapore nric 4.png,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,57,singapore nric 5.jpg,3,11,25,1,0,0,0.000000,Unbekannt,kein Match
2026-03-16T16:47:51,none,58,singapore passport 1 low res.jpg,3,11,25,1,1,1,1.000000,Fremdenwesen Passport,keyword: passport
